age,job,marital,education_qual,call_type,day,mon,dur,num_calls,prev_outcome,y
42,,married,secondary,cellular,23,jul,698.0,2,unknown,no
49,technician,married,secondary,cellular,23,jul,73.0,4,unknown,no
43,management,married,tertiary,cellular,23,jul,,3,unknown,no
57,management,married,secondary,cellular,23,jul,186.0,1,unknown,no
55,retired,divorced,tertiary,cellular,23,,1331.0,3,unknown,no
26,entrepreneur,married,secondary,cellular,23,jul,638.0,2,,no
42,blue-collar,married,,cellular,23,jul,98.0,3,unknown,no
52,management,married,tertiary,cellular,23,jul,517.0,4,,no
32,blue-collar,single,secondary,cellular,23,jul,271.0,6,unknown,no
32,blue-collar,married,secondary,cellular,23,,956.0,9,unknown,yes
30,self-employed,single,tertiary,cellular,23,jul,100.0,2,unknown,no
40,management,married,,cellular,23,jul,206.0,1,,no
43,admin.,married,secondary,cellular,23,jul,166.0,1,unknown,no
53,,divorced,secondary,cellular,23,jul,671.0,4,,no
43,management,divorced,secondary,telephone,23,jul,296.0,2,unknown,no
47,technician,single,,cellular,23,jul,957.0,3,unknown,yes
48,,married,,telephone,23,jul,,6,,no
43,housemaid,married,,cellular,23,jul,323.0,3,unknown,no
55,services,married,secondary,cellular,23,jul,,3,,no
53,,married,tertiary,cellular,23,jul,,1,unknown,no
50,technician,married,secondary,cellular,23,jul,,2,unknown,no
57,,married,tertiary,cellular,23,jul,288.0,9,unknown,no
32,admin.,single,secondary,cellular,23,jul,125.0,2,unknown,no
46,technician,married,,cellular,23,,158.0,2,unknown,no
43,admin.,married,secondary,cellular,23,jul,,2,unknown,no
26,technician,single,secondary,cellular,23,jul,91.0,7,unknown,no
48,,single,,cellular,23,jul,,11,unknown,no
48,,married,,cellular,23,jul,448.0,2,,no
42,services,divorced,secondary,cellular,23,,168.0,1,unknown,no
37,,married,,cellular,23,jul,203.0,4,unknown,no
27,self-employed,married,tertiary,cellular,23,jul,123.0,3,,no
46,technician,married,secondary,cellular,23,jul,361.0,3,,no
35,blue-collar,married,secondary,cellular,23,jul,248.0,2,unknown,no
48,technician,single,,cellular,23,jul,,1,unknown,no
56,,married,secondary,cellular,23,jul,55.0,10,unknown,no
50,entrepreneur,married,tertiary,cellular,23,jul,1327.0,2,unknown,yes
48,management,married,secondary,telephone,23,jul,90.0,2,,no
44,services,married,secondary,telephone,23,,239.0,11,unknown,no
56,retired,married,tertiary,cellular,23,,122.0,3,,no
28,services,single,,cellular,23,,1090.0,12,unknown,no
27,housemaid,married,secondary,telephone,23,jul,,3,unknown,no
34,management,married,tertiary,cellular,23,jul,361.0,2,unknown,no
59,housemaid,married,primary,telephone,23,,,2,unknown,no
32,,single,,cellular,23,,2078.0,6,,yes
42,technician,married,secondary,cellular,23,jul,185.0,10,unknown,no
28,,married,tertiary,cellular,23,,,4,,no
53,management,divorced,tertiary,telephone,23,jul,203.0,2,unknown,no
41,admin.,divorced,,cellular,23,,400.0,2,unknown,no
28,technician,single,,cellular,23,jul,,2,unknown,no
51,management,married,tertiary,cellular,23,jul,58.0,2,unknown,no
56,admin.,divorced,secondary,cellular,23,jul,229.0,4,unknown,no
56,,married,tertiary,cellular,23,,530.0,3,unknown,no
44,management,married,,cellular,23,jul,497.0,5,unknown,no
30,admin.,single,tertiary,cellular,23,,81.0,1,unknown,no
58,retired,divorced,unknown,cellular,23,jul,255.0,1,,no
41,management,divorced,tertiary,cellular,23,jul,206.0,3,unknown,no
51,admin.,married,,telephone,23,,,1,unknown,no
36,management,married,tertiary,cellular,23,jul,,1,unknown,no
42,,married,secondary,cellular,23,jul,673.0,1,unknown,no
28,student,single,secondary,cellular,23,jul,1124.0,2,unknown,yes
27,technician,married,,cellular,23,jul,228.0,2,,yes
29,student,single,,cellular,23,jul,180.0,1,unknown,no
45,,married,secondary,cellular,23,jul,808.0,1,unknown,yes
41,,married,tertiary,cellular,23,,403.0,3,unknown,no
44,services,married,secondary,cellular,23,jul,510.0,2,unknown,no
39,technician,married,secondary,cellular,23,,413.0,5,,no
27,services,married,,cellular,23,jul,,13,unknown,no
31,admin.,single,secondary,cellular,23,jul,421.0,2,,no
48,management,married,,telephone,23,,,2,,no
52,,married,,cellular,23,jul,,3,unknown,no
44,management,married,secondary,cellular,23,jul,201.0,16,unknown,no
51,,single,,cellular,23,jul,,2,unknown,yes
59,retired,married,,cellular,23,jul,437.0,2,unknown,no
40,blue-collar,single,secondary,cellular,23,jul,68.0,2,unknown,no
54,management,divorced,secondary,cellular,23,jul,147.0,4,unknown,no
60,,married,secondary,telephone,23,jul,248.0,2,,no
30,entrepreneur,divorced,secondary,cellular,23,jul,108.0,4,unknown,no
32,,single,secondary,cellular,23,jul,110.0,2,unknown,no
37,admin.,married,secondary,cellular,23,jul,,2,unknown,no
25,services,married,,cellular,23,jul,305.0,2,unknown,no
56,,married,primary,telephone,23,jul,293.0,5,unknown,no
51,technician,married,secondary,cellular,23,jul,68.0,3,unknown,no
47,blue-collar,married,secondary,telephone,23,jul,,3,,no
42,blue-collar,married,unknown,telephone,23,,329.0,3,unknown,no
37,entrepreneur,married,,cellular,23,jul,609.0,2,unknown,no
56,retired,married,,cellular,23,,652.0,2,,no
36,admin.,married,,cellular,23,jul,1201.0,6,,yes
26,management,single,,cellular,23,jul,252.0,6,unknown,no
51,self-employed,married,secondary,cellular,23,jul,1309.0,4,unknown,yes
33,technician,married,secondary,cellular,23,jul,476.0,3,,no
31,technician,single,secondary,cellular,23,,,4,,no
41,blue-collar,married,primary,cellular,23,jul,74.0,5,unknown,no
53,entrepreneur,married,tertiary,cellular,23,jul,419.0,5,unknown,no
57,retired,married,secondary,telephone,23,,,2,unknown,no
37,management,married,tertiary,cellular,23,jul,408.0,3,,no
47,blue-collar,married,secondary,telephone,23,,,2,unknown,no
26,blue-collar,single,secondary,cellular,23,,,2,unknown,no
49,blue-collar,married,secondary,cellular,23,jul,276.0,3,unknown,no
50,retired,married,,telephone,23,jul,,4,unknown,no
28,services,single,secondary,cellular,23,jul,,5,unknown,no
49,blue-collar,married,primary,telephone,23,jul,161.0,2,unknown,no
53,,married,,telephone,23,jul,173.0,2,unknown,no
52,,divorced,secondary,cellular,23,jul,,3,unknown,no
42,,single,secondary,cellular,23,jul,280.0,4,unknown,no
33,services,single,tertiary,cellular,23,,,6,unknown,yes
56,blue-collar,married,secondary,telephone,23,jul,,4,unknown,no
59,technician,married,secondary,cellular,23,jul,416.0,4,,yes
51,admin.,married,,telephone,23,jul,36.0,15,unknown,no
28,self-employed,single,secondary,cellular,23,jul,,3,,no
51,admin.,divorced,secondary,cellular,23,,,17,unknown,no
38,admin.,divorced,secondary,cellular,23,jul,279.0,3,unknown,no
59,services,married,,cellular,23,,286.0,2,unknown,no
38,entrepreneur,married,,cellular,23,jul,532.0,2,unknown,yes
33,,single,tertiary,cellular,23,jul,107.0,4,unknown,no
30,self-employed,married,unknown,cellular,23,,933.0,2,,no
39,,divorced,tertiary,cellular,23,jul,85.0,2,unknown,no
49,,married,primary,telephone,23,,97.0,6,unknown,no
47,blue-collar,married,unknown,cellular,23,jul,498.0,2,,no
27,self-employed,single,tertiary,cellular,23,,171.0,4,,no
32,,single,tertiary,cellular,23,,495.0,2,,no
53,,married,secondary,cellular,23,jul,799.0,4,,no
55,management,divorced,tertiary,cellular,23,,,2,,no
26,technician,single,secondary,cellular,23,jul,84.0,13,,no
35,management,single,tertiary,cellular,23,,547.0,2,,no
57,blue-collar,married,primary,telephone,23,jul,103.0,5,unknown,no
31,admin.,married,,cellular,23,jul,236.0,5,unknown,no
51,management,married,tertiary,telephone,23,jul,,3,,no
39,blue-collar,married,primary,telephone,23,jul,192.0,5,unknown,no
28,admin.,married,secondary,cellular,24,jul,,4,unknown,no
56,management,married,unknown,cellular,24,jul,54.0,29,unknown,no
30,,single,tertiary,cellular,24,jul,,4,unknown,no
57,services,married,secondary,telephone,24,,,3,,no
35,,married,tertiary,cellular,24,jul,265.0,3,unknown,no
26,blue-collar,married,,cellular,24,jul,117.0,2,unknown,no
40,services,married,secondary,cellular,24,jul,430.0,4,unknown,yes
29,technician,single,tertiary,telephone,24,,48.0,6,unknown,no
48,,married,secondary,cellular,24,jul,,2,,no
30,,married,primary,cellular,24,jul,259.0,9,unknown,no
34,management,single,tertiary,cellular,24,,143.0,4,,no
47,technician,single,tertiary,cellular,24,jul,63.0,4,unknown,no
31,management,single,,cellular,24,jul,241.0,3,unknown,no
34,management,married,tertiary,cellular,24,,357.0,7,unknown,no
39,,married,,cellular,24,jul,21.0,21,,no
38,admin.,married,,cellular,24,jul,,2,,no
45,blue-collar,married,,telephone,24,jul,,1,unknown,no
42,housemaid,single,primary,cellular,24,jul,148.0,1,unknown,no
35,,divorced,,cellular,24,jul,262.0,2,unknown,no
29,admin.,single,secondary,cellular,24,jul,119.0,5,,no
40,management,married,,cellular,24,jul,53.0,1,unknown,no
46,,married,primary,cellular,24,jul,,1,unknown,no
42,admin.,divorced,secondary,cellular,24,jul,226.0,1,unknown,no
27,services,single,,cellular,24,jul,187.0,1,,no
47,technician,married,,cellular,24,jul,208.0,1,unknown,no
57,retired,divorced,primary,cellular,24,,125.0,2,,no
51,entrepreneur,married,,cellular,24,jul,162.0,1,unknown,no
25,management,single,tertiary,cellular,24,jul,281.0,3,unknown,no
40,services,married,secondary,cellular,24,jul,139.0,1,,no
37,,married,secondary,cellular,24,jul,101.0,1,,no
60,,single,secondary,cellular,24,,205.0,1,unknown,no
43,management,married,tertiary,cellular,24,jul,65.0,1,unknown,no
45,technician,married,secondary,cellular,24,jul,311.0,1,unknown,no
56,technician,married,secondary,cellular,24,jul,,4,unknown,no
50,technician,married,,cellular,24,jul,186.0,2,,no
36,blue-collar,married,unknown,cellular,24,,120.0,5,unknown,no
34,self-employed,married,secondary,cellular,24,jul,137.0,4,unknown,no
37,admin.,divorced,secondary,cellular,24,,91.0,1,unknown,no
59,retired,divorced,secondary,cellular,24,jul,129.0,1,unknown,no
53,services,married,secondary,cellular,24,,211.0,1,unknown,no
53,management,married,,cellular,24,,78.0,1,,no
56,management,divorced,,cellular,24,jul,67.0,1,unknown,no
34,,single,secondary,cellular,24,jul,71.0,1,unknown,no
34,management,single,tertiary,cellular,24,,,3,unknown,no
34,technician,married,tertiary,telephone,24,jul,70.0,1,unknown,no
42,entrepreneur,married,tertiary,cellular,24,,58.0,2,unknown,no
24,unemployed,single,tertiary,cellular,24,jul,117.0,4,unknown,no
34,self-employed,single,tertiary,cellular,24,jul,,1,unknown,no
29,,married,secondary,cellular,24,jul,97.0,2,unknown,no
34,management,single,tertiary,cellular,24,jul,76.0,1,unknown,no
32,technician,married,tertiary,cellular,24,jul,459.0,7,,no
29,services,married,secondary,cellular,24,jul,,5,unknown,no
51,retired,divorced,primary,cellular,24,,212.0,2,unknown,no
28,technician,married,secondary,telephone,24,jul,77.0,1,unknown,no
43,entrepreneur,married,unknown,cellular,24,jul,380.0,1,unknown,no
38,management,single,tertiary,cellular,24,,164.0,1,,no
51,blue-collar,married,primary,cellular,24,,853.0,2,,yes
37,entrepreneur,married,primary,cellular,24,jul,,1,unknown,no
26,admin.,married,,cellular,24,jul,46.0,1,unknown,no
41,entrepreneur,single,secondary,cellular,24,jul,1204.0,1,unknown,yes
40,management,married,tertiary,cellular,24,jul,,2,unknown,no
40,admin.,married,,cellular,24,jul,338.0,1,unknown,no
51,services,married,secondary,cellular,24,jul,,1,,no
41,technician,married,secondary,cellular,24,jul,168.0,1,unknown,no
44,technician,married,secondary,cellular,24,,157.0,1,unknown,no
49,entrepreneur,divorced,secondary,cellular,24,,346.0,1,,no
59,retired,married,secondary,cellular,24,jul,464.0,1,,no
33,services,single,secondary,cellular,24,jul,255.0,1,,no
40,blue-collar,married,primary,cellular,24,jul,,1,unknown,no
38,blue-collar,single,,cellular,24,jul,,2,unknown,no
45,services,divorced,secondary,telephone,24,jul,279.0,11,unknown,no
56,management,divorced,tertiary,cellular,24,jul,335.0,2,unknown,no
53,services,married,,cellular,24,,209.0,1,unknown,no
51,services,married,secondary,cellular,24,jul,63.0,1,unknown,no
25,,single,,cellular,24,,561.0,4,unknown,no
41,management,married,tertiary,cellular,24,jul,197.0,1,unknown,no
39,blue-collar,married,primary,cellular,24,jul,,1,unknown,no
50,entrepreneur,married,primary,cellular,24,jul,,1,unknown,no
26,,married,secondary,cellular,24,jul,70.0,2,unknown,no
41,,married,secondary,telephone,24,jul,,1,unknown,no
32,management,single,tertiary,cellular,24,,53.0,5,unknown,no
45,services,married,unknown,cellular,24,jul,196.0,2,unknown,no
29,,divorced,tertiary,cellular,24,jul,,2,,no
50,blue-collar,married,primary,cellular,24,,,1,,no
45,,married,tertiary,cellular,24,jul,523.0,2,unknown,no
31,housemaid,married,primary,cellular,24,,326.0,1,unknown,no
38,technician,married,tertiary,cellular,24,jul,63.0,1,unknown,no
47,housemaid,married,,telephone,24,jul,193.0,1,,no
33,,married,tertiary,cellular,24,,604.0,1,unknown,no
45,entrepreneur,divorced,tertiary,cellular,24,jul,144.0,1,unknown,no
34,technician,married,tertiary,cellular,24,,302.0,1,unknown,no
30,,married,secondary,cellular,24,,205.0,1,unknown,no
44,,single,,cellular,24,jul,184.0,1,unknown,no
31,admin.,married,secondary,cellular,24,jul,137.0,1,unknown,no
57,management,married,tertiary,cellular,24,jul,449.0,2,unknown,no
46,blue-collar,married,secondary,cellular,24,jul,,2,,no
32,technician,married,tertiary,cellular,24,jul,184.0,6,unknown,no
55,retired,divorced,,cellular,24,,,1,unknown,yes
38,entrepreneur,married,secondary,cellular,24,,1484.0,24,unknown,yes
30,unemployed,single,secondary,cellular,24,jul,169.0,1,,no
28,housemaid,married,secondary,cellular,24,,38.0,1,unknown,no
31,management,married,,cellular,24,jul,1441.0,2,unknown,yes
28,,single,secondary,cellular,24,jul,454.0,1,unknown,yes
31,self-employed,married,secondary,cellular,24,,171.0,1,,no
51,services,married,primary,cellular,24,jul,,2,unknown,no
51,blue-collar,married,secondary,telephone,24,jul,747.0,1,unknown,no
53,,married,tertiary,cellular,24,jul,223.0,2,,no
48,services,married,secondary,telephone,24,,,1,,no
34,management,married,tertiary,telephone,24,,60.0,1,,no
34,management,married,,cellular,24,jul,363.0,2,unknown,no
36,admin.,married,secondary,cellular,24,jul,151.0,2,,no
52,,divorced,tertiary,cellular,24,jul,335.0,1,unknown,no
28,,single,tertiary,cellular,24,,,11,unknown,no
51,self-employed,married,,cellular,24,jul,188.0,1,unknown,no
34,technician,married,secondary,cellular,24,jul,185.0,6,unknown,no
45,blue-collar,married,primary,cellular,24,jul,,1,,no
27,technician,divorced,secondary,cellular,24,,203.0,1,,no
56,technician,married,primary,cellular,24,,84.0,1,unknown,no
28,blue-collar,married,secondary,cellular,24,jul,134.0,1,,no
52,,married,primary,cellular,24,jul,,2,,no
35,,married,secondary,cellular,24,,,2,unknown,no
34,blue-collar,married,,cellular,24,jul,15.0,3,unknown,no
29,admin.,married,secondary,cellular,24,,386.0,2,unknown,no
40,blue-collar,married,secondary,cellular,24,jul,401.0,1,unknown,no
35,technician,single,tertiary,cellular,24,jul,155.0,1,,no
45,blue-collar,married,,cellular,24,,137.0,1,unknown,no
32,technician,married,tertiary,cellular,24,jul,200.0,1,,no
26,entrepreneur,single,,cellular,24,,,1,unknown,no
33,,married,secondary,cellular,24,jul,379.0,1,,no
39,admin.,divorced,,cellular,24,,,1,,no
35,management,single,tertiary,cellular,24,jul,188.0,1,unknown,no
38,unemployed,married,secondary,cellular,24,jul,168.0,2,unknown,no
37,,divorced,primary,telephone,24,jul,305.0,1,,no
28,management,married,tertiary,cellular,24,jul,497.0,2,unknown,no
41,,married,secondary,cellular,24,jul,,1,unknown,yes
31,blue-collar,single,,cellular,24,jul,,3,unknown,no
50,admin.,single,,telephone,24,jul,179.0,4,unknown,no
44,blue-collar,married,,cellular,24,jul,504.0,2,unknown,no
49,,married,,telephone,24,jul,212.0,4,unknown,no
29,entrepreneur,married,tertiary,cellular,24,jul,,1,unknown,no
40,services,married,,cellular,24,jul,39.0,2,unknown,no
37,technician,single,secondary,cellular,24,,,2,unknown,no
49,services,married,secondary,cellular,24,,92.0,2,,no
51,,married,primary,cellular,24,jul,,5,unknown,no
34,technician,married,secondary,cellular,24,jul,181.0,1,unknown,no
34,technician,single,,cellular,24,jul,147.0,1,,no
32,blue-collar,married,secondary,cellular,24,jul,,1,unknown,no
52,blue-collar,married,secondary,telephone,24,jul,193.0,7,unknown,no
54,management,married,tertiary,cellular,24,jul,140.0,2,,no
35,,married,,cellular,24,jul,211.0,1,unknown,no
59,blue-collar,divorced,,cellular,24,jul,,1,unknown,no
29,management,married,tertiary,cellular,24,,,1,unknown,no
31,technician,married,tertiary,cellular,24,,,1,unknown,no
33,management,divorced,tertiary,cellular,24,,1491.0,2,unknown,yes
28,,single,secondary,cellular,24,jul,343.0,1,unknown,no
35,unemployed,married,primary,cellular,24,jul,90.0,1,unknown,no
49,management,married,secondary,cellular,24,jul,63.0,2,unknown,no
35,technician,single,secondary,cellular,24,jul,178.0,2,unknown,no
36,,single,,telephone,24,jul,308.0,4,,no
47,self-employed,married,tertiary,cellular,24,,408.0,14,unknown,no
36,admin.,single,secondary,telephone,24,jul,,2,unknown,no
47,technician,married,unknown,cellular,24,jul,,1,unknown,no
30,,married,secondary,cellular,24,,,1,unknown,no
28,technician,single,,cellular,24,jul,225.0,1,unknown,no
50,technician,divorced,,cellular,24,jul,604.0,2,unknown,no
35,,married,,cellular,24,jul,250.0,1,unknown,no
33,blue-collar,married,secondary,cellular,24,jul,208.0,1,unknown,no
48,blue-collar,divorced,secondary,cellular,24,jul,23.0,1,unknown,no
56,,married,,cellular,24,jul,247.0,2,unknown,no
34,blue-collar,married,,cellular,24,,78.0,1,unknown,no
45,management,married,tertiary,cellular,24,jul,,1,,no
39,blue-collar,married,unknown,cellular,24,,,3,unknown,no
34,management,married,tertiary,cellular,24,jul,539.0,1,,no
32,management,single,tertiary,cellular,24,jul,869.0,1,unknown,no
29,,single,secondary,cellular,24,jul,,2,unknown,no
37,admin.,married,,cellular,24,,,2,unknown,no
26,blue-collar,single,secondary,cellular,24,jul,48.0,4,,no
27,,married,,cellular,24,jul,218.0,2,unknown,no
32,technician,divorced,secondary,cellular,24,jul,91.0,1,,no
43,,divorced,secondary,cellular,24,jul,229.0,2,unknown,no
33,,married,tertiary,cellular,24,,57.0,2,unknown,no
51,management,married,,cellular,24,,624.0,2,,no
45,,married,secondary,cellular,24,,304.0,2,unknown,no
30,,single,secondary,cellular,24,jul,129.0,2,unknown,no
